Sample_Path,Cluster
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_906.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_571.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_236.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_460.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_746.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_285.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_955.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_559.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_208.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_501.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_236.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_211.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_308.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_347.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_194.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_637.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_991.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_3.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_287.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_564.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_184.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_362.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_741.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_333.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_695.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_550.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_175.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_454.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_771.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_598.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_653.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_681.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_928.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_802.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_639.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_337.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_964.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_712.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_678.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_219.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_272.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_836.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_146.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_539.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_692.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_503.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_745.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_714.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_630.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_604.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_918.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_556.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_289.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_114.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_531.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_144.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_701.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_465.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_571.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_913.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_432.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_43.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_239.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_681.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_728.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_717.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_435.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_127.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_883.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_351.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_640.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_692.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_627.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_702.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_664.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_106.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_455.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_317.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_75.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_694.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_174.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_363.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_492.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_109.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_634.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_28.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_307.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_436.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_208.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_693.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_707.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_576.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_272.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_867.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_455.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_158.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_52.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_332.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_94.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_25.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_643.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_354.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_819.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_578.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_213.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_913.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_384.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_568.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_105.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_959.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_395.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_542.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_484.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_826.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_636.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_237.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_102.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_298.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_826.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_264.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_295.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_509.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_270.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_953.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_71.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_142.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_561.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_550.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_640.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_346.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_939.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_151.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_74.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_616.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_144.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_867.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_468.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_285.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_804.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_544.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_268.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_740.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_319.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_517.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_253.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_76.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_200.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_647.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_167.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_661.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_429.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_503.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_513.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_527.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_143.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_409.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_248.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_537.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_171.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_101.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_314.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_343.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_860.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_959.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_195.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_613.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_637.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_202.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_857.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_609.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_474.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_756.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_242.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_433.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_115.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_268.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_76.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_847.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_55.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_951.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_649.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_536.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_744.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_80.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_146.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_435.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_238.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_182.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_710.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_665.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_447.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_648.png,2
